Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
54.191 86400.06 76378.15 79868.48 91915.87 84899.75 65850.05 46965.57 50452.74 59218.87 68566.43 3235.21 4269.18 -1089.51 1385.05
54.199 86410.59 76388.29 79877.33 91924.14 84906.48 65855.21 46969.46 50455.00 59229.22 68578.88 3245.61 4279.20 -1102.88 1394.08
54.207 86405.88 76383.87 79873.58 91920.16 84902.70 65850.88 46965.44 50451.66 59228.37 68578.66 3242.75 4276.47 -1081.58 1392.18
54.216 86387.57 76366.14 79855.90 91903.22 84885.38 65832.77 46948.10 50434.10 59219.58 68571.37 3234.72 4268.71 -1111.93 1382.92
54.224 86393.85 76372.18 79862.69 91909.46 84891.66 65838.05 46954.09 50441.00 59203.38 68557.05 3218.03 4251.99 -1152.17 1366.52
54.233 86396.15 76374.84 79865.67 91912.41 84894.92 65840.26 46957.42 50444.38 59221.06 68576.34 3235.79 4270.32 -1155.88 1385.99
54.241 86391.41 76369.85 79860.57 91907.13 84889.04 65833.38 46951.11 50438.14 59216.54 68573.65 3232.08 4266.97 -1178.47 1382.48
54.249 86394.30 76372.69 79863.05 91909.48 84889.94 65833.51 46950.33 50436.55 59211.16 68569.43 3225.09 4259.24 -1168.55 1374.12
54.258 86409.72 76388.23 79877.74 91924.25 84904.13 65846.25 46963.74 50449.70 59210.62 68569.74 3222.32 4256.02 -1202.39 1370.09
54.266 86402.81 76382.01 79873.18 91919.83 84900.64 65843.01 46962.60 50449.81 59232.28 68594.87 3248.45 4283.71 -1215.85 1400.14
54.274 86391.79 76370.68 79860.82 91906.37 84885.60 65826.38 46944.52 50430.48 59215.29 68579.00 3230.77 4266.50 -1230.53 1382.72
54.283 86398.46 76378.41 79869.22 91915.94 84896.15 65837.80 46958.09 50446.21 59217.82 68581.97 3231.01 4265.96 -1251.21 1381.92
54.291 86398.70 76378.77 79868.64 91914.44 84892.86 65832.62 46951.63 50437.23 59212.54 68578.97 3225.13 4259.66 -1198.59 1374.34
54.299 86405.52 76385.32 79875.93 91922.06 84901.00 65841.04 46962.13 50448.98 59221.64 68589.81 3235.04 4270.43 -1175.17 1385.47
54.308 86391.21 76372.29 79863.30 91909.17 84885.89 65822.02 46945.12 50432.93 59211.07 68589.21 3224.26 4260.42 -1107.08 1376.20
54.316 86402.48 76383.96 79875.19 91920.36 84896.37 65831.50 46954.80 50442.01 59208.85 68588.21 3221.62 4257.85 -1099.04 1373.31
54.324 86407.33 76388.56 79879.93 91925.19 84900.64 65835.59 46959.38 50446.68 59225.28 68605.51 3236.51 4272.40 -1088.35 1386.95
54.333 86395.15 76376.80 79867.95 91912.36 84887.46 65821.75 46945.50 50433.07 59214.51 68596.63 3225.94 4262.37 -1075.95 1378.12
54.341 86406.30 76388.38 79879.88 91924.75 84900.06 65833.38 46958.02 50445.94 59214.67 68597.68 3225.58 4261.61 -1123.85 1376.69
54.349 86399.04 76380.74 79871.46 91914.98 84888.98 65821.24 46944.90 50430.90 59219.49 68605.04 3230.61 4267.44 -1108.49 1382.86
54.358 86399.30 76381.72 79873.47 91918.26 84893.80 65826.63 46952.23 50440.47 59216.61 68603.92 3228.24 4265.12 -1119.53 1380.64
54.366 86393.43 76375.40 79866.45 91909.97 84883.72 65815.74 46941.10 50428.84 59193.36 68581.46 3202.87 4241.29 -1161.13 1361.04
54.374 86412.56 76395.71 79888.38 91933.33 84908.47 65841.06 46968.32 50457.77 59238.11 68629.51 3251.98 4287.15 -1112.13 1398.95
54.383 86404.38 76387.44 79879.68 91923.81 84897.78 65828.99 46956.28 50445.14 59231.54 68622.87 3242.63 4279.53 -1089.29 1394.97
54.391 86398.05 76381.54 79872.66 91916.32 84889.49 65819.36 46946.64 50434.97 59215.98 68609.06 3227.17 4263.89 -1103.95 1379.33
54.399 86397.87 76381.66 79872.66 91915.72 84888.53 65817.57 46944.90 50432.31 59207.04 68600.72 3215.48 4251.50 -1096.06 1365.89
54.408 86402.30 76386.84 79878.25 91921.75 84895.32 65824.55 46953.39 50442.25 59222.62 68619.88 3234.68 4273.23 -1088.78 1390.28
54.416 86403.57 76388.41 79879.10 91922.15 84894.41 65822.53 46950.93 50439.37 59213.91 68612.10 3223.90 4261.63 -1059.74 1377.43
54.424 86406.48 76391.62 79882.81 91925.93 84898.27 65826.02 46955.14 50443.44 59218.76 68618.34 3228.87 4266.72 -1072.17 1383.06
54.433 86403.48 76388.72 79879.30 91921.26 84892.75 65819.72 46948.95 50437.25 59227.56 68628.57 3236.87 4274.53 -1065.37 1390.59
54.441 86397.25 76383.13 79873.29 91914.78 84885.58 65811.85 46940.88 50427.82 59207.78 68610.07 3216.89 4254.30 -1106.99 1370.09
54.449 86405.30 76391.56 79881.60 91923.52 84894.94 65821.91 46952.12 50440.58 59208.45 68612.01 3216.24 4253.92 -1101.94 1370.01
54.458 86403.48 76388.72 79879.30 91921.26 84892.75 65819.72 46948.95 50437.25 59227.56 68628.57 3236.87 4274.53 -1065.37 1390.59
54.466 86397.25 76383.13 79873.29 91914.78 84885.58 65811.85 46940.88 50427.82 59207.78 68610.07 3216.89 4254.30 -1106.99 1370.09
54.475 86405.30 76391.56 79881.60 91923.52 84894.94 65821.91 46952.12 50440.58 59208.45 68612.01 3216.24 4253.92 -1101.94 1370.01
54.483 86396.29 76383.64 79874.03 91915.98 84887.50 65814.42 46945.57 50434.21 59223.70 68630.38 3234.16 4272.98 -1070.47 1388.49
54.491 86405.03 76392.81 79882.23 91924.03 84894.32 65820.99 46951.36 50439.66 59222.24 68629.33 3230.63 4268.65 -1068.41 1384.22
54.500 86392.91 76380.40 79868.95 91909.97 84880.06 65805.21 46935.67 50423.75 59202.82 68611.14 3210.18 4248.53 -1081.65 1364.60
54.508 86400.71 76389.63 79878.85 91920.21 84891.05 65815.58 46947.92 50436.47 59210.35 68620.88 3219.48 4258.45 -1070.00 1374.92
54.516 86412.92 76401.73 79890.77 91931.45 84901.58 65825.11 46957.44 50445.43 59218.13 68628.71 3223.10 4260.13 -1052.95 1373.81
54.525 86385.58 76375.11 79864.15 91904.58 84875.07 65798.84 46931.91 50421.31 59217.66 68632.39 3227.57 4267.48 -1033.12 1386.01
54.533 86411.58 76401.55 79891.17 91932.14 84902.48 65826.40 46960.79 50450.32 59220.63 68636.73 3230.63 4269.41 -1015.98 1385.41
54.541 86387.44 76377.25 79866.14 91906.53 84875.85 65799.27 46932.92 50421.85 59211.78 68627.66 3217.22 4255.66 -996.93 1370.30
54.550 86396.22 76386.75 79875.12 91915.69 84884.06 65806.73 46940.23 50428.31 59203.58 68621.35 3210.67 4248.49 -1008.02 1363.21
54.558 86410.88 76401.84 79890.72 91931.45 84900.33 65823.23 46957.95 50447.33 59224.19 68644.33 3232.22 4271.08 -1018.46 1386.93
54.566 86409.43 76400.23 79889.20 91929.01 84897.49 65819.25 46953.95 50443.06 59223.81 68644.98 3230.43 4269.14 -1030.08 1384.96
54.575 86398.43 76389.66 79878.32 91918.13 84885.73 65807.13 46941.86 50430.56 59219.40 68641.56 3225.24 4264.24 -1073.53 1379.50
54.583 86396.02 76387.13 79876.71 91916.39 84884.95 65805.97 46942.24 50431.91 59214.58 68638.99 3221.87 4261.16 -1072.95 1377.27
54.591 86397.94 76389.81 79878.21 91918.15 84885.67 65806.44 46942.62 50431.91 59211.98 68637.92 3219.01 4258.12 -1080.37 1374.21
54.600 86401.29 76393.12 79881.16 91920.63 84887.54 65807.76 46943.51 50432.24 59219.40 68646.10 3226.05 4265.16 -1125.88 1381.38
54.608 86421.79 76417.24 79904.51 91944.19 84912.13 65831.90 46971.99 50463.27 59237.93 68674.10 3247.15 4289.08 -1201.29 1408.29
54.616 86401.45 76395.74 79882.34 91920.68 84886.74 65805.15 46943.29 50432.60 59226.22 68660.63 3227.61 4265.38 -1186.81 1377.96
54.625 86407.04 76402.31 79889.36 91928.59 84895.35 65814.00 46953.24 50444.07 59215.18 68652.40 3219.03 4259.30 -1200.45 1375.73
54.633 86392.55 76387.73 79874.74 91913.19 84878.89 65796.76 46936.20 50425.98 59225.66 68665.27 3230.70 4270.86 -1152.19 1387.57
54.641 86398.05 76394.15 79881.31 91919.87 84885.67 65803.33 46943.71 50433.94 59212.23 68652.44 3216.19 4256.71 -1137.48 1373.18
54.649 86405.07 76401.32 79888.02 91926.65 84892.19 65809.50 46949.75 50439.89 59224.50 68665.86 3228.08 4268.24 -1119.38 1384.38
54.658 86387.73 76384.00 79870.27 91908.09 84872.93 65789.28 46929.23 50418.47 59210.02 68653.20 3212.71 4252.84 -1096.40 1369.22
54.666 86401.38 76397.77 79884.26 91922.24 84887.05 65803.00 46943.33 50433.14 59204.32 68647.88 3205.44 4244.98 -1111.06 1360.46
54.674 86407.26 76403.78 79890.14 91927.76 84892.24 65807.89 46948.48 50438.41 59228.57 68675.24 3232.76 4274.01 -1138.89 1391.73
54.683 86404.22 76401.55 79888.02 91926.27 84891.10 65806.93 46948.52 50438.92 59219.47 68667.46 3222.25 4263.19 -1137.75 1380.02
54.691 86398.37 76395.25 79881.40 91919.85 84884.19 65799.27 46941.57 50432.42 59221.44 68671.00 3224.31 4265.90 -1143.56 1383.17
54.699 86393.58 76390.39 79875.17 91912.05 84874.36 65787.89 46928.72 50417.31 59202.31 68653.72 3203.79 4244.86 -1144.45 1362.09
54.707 86413.36 76411.38 79898.43 91936.84 84901.83 65816.77 46961.35 50454.03 59227.32 68680.29 3231.10 4272.07 -1129.57 1389.85
54.716 86404.20 76401.79 79888.02 91925.66 84889.06 65802.66 46946.17 50436.64 59227.29 68681.32 3229.13 4270.35 -1149.86 1387.13
54.724 86397.76 76395.76 79881.38 91918.55 84881.44 65794.53 46937.55 50428.02 59216.21 68671.85 3218.63 4259.59 -1118.88 1376.93
54.732 86405.94 76403.81 79889.36 91926.40 84888.68 65801.17 46944.23 50435.15 59216.90 68673.32 3217.24 4258.61 -1129.66 1376.17
54.741 86392.42 76390.95 79876.69 91914.06 84876.97 65789.41 46934.30 50426.18 59217.62 68676.41 3219.97 4261.54 -1158.00 1378.81
54.749 86406.10 76404.90 79890.57 91927.05 84889.49 65801.17 46946.02 50437.23 59212.90 68673.05 3214.74 4256.00 -1171.99 1373.38
54.757 86405.94 76403.81 79889.36 91926.40 84888.68 65801.17 46944.23 50435.15 59216.90 68673.32 3217.24 4258.61 -1129.66 1376.17
54.766 86392.42 76390.95 79876.69 91914.06 84876.97 65789.41 46934.30 50426.18 59217.62 68676.41 3219.97 4261.54 -1158.00 1378.81
54.774 86406.10 76404.90 79890.57 91927.05 84889.49 65801.17 46946.02 50437.23 59212.90 68673.05 3214.74 4256.00 -1171.99 1373.38
54.782 86398.28 76396.90 79881.92 91918.35 84879.59 65790.08 46934.75 50425.69 59214.89 68676.07 3215.14 4256.22 -1192.53 1372.62
54.791 86408.02 76407.85 79893.40 91930.42 84892.37 65803.18 46948.99 50440.98 59217.21 68680.32 3218.43 4260.78 -1173.27 1379.57
54.799 86394.28 76393.68 79879.01 91915.60 84876.61 65786.91 46932.32 50423.77 59221.68 68685.23 3220.80 4261.85 -1135.31 1377.58
54.807 86392.44 76391.98 79877.09 91913.12 84874.11 65782.95 46929.90 50422.00 59198.17 68664.00 3198.22 4240.17 -1097.72 1358.14
54.816 86408.74 76408.30 79893.34 91928.93 84888.89 65797.14 46943.47 50434.59 59219.90 68687.76 3220.44 4262.57 -1084.86 1379.33
54.824 86391.66 76391.69 79876.42 91912.38 84871.97 65780.76 46927.38 50419.37 59206.98 68675.15 3205.31 4246.79 -1091.41 1363.97
54.832 86404.33 76404.81 79889.92 91926.11 84886.72 65795.24 46943.18 50436.64 59214.13 68684.97 3215.43 4258.05 -1109.29 1375.71
54.841 86416.83 76416.81 79901.25 91936.21 84895.26 65802.78 46950.47 50442.55 59225.71 68697.17 3224.49 4266.55 -1103.77 1383.62
54.849 86401.36 76401.82 79886.25 91921.75 84880.70 65788.31 46936.94 50429.94 59221.77 68695.16 3220.91 4262.81 -1090.32 1379.97
54.857 86402.86 76404.14 79888.51 91924.43 84883.36 65791.38 46940.32 50433.11 59216.63 68691.85 3216.53 4259.86 -1086.81 1378.39
54.866 86407.06 76408.32 79892.22 91927.65 84886.58 65793.75 46942.51 50435.62 59219.36 68694.49 3216.51 4258.16 -1109.88 1374.77
54.874 86393.94 76396.07 79880.06 91915.16 84873.93 65781.03 46930.10 50422.74 59214.04 68691.94 3212.80 4255.48 -1137.97 1373.13
54.882 86393.85 76396.01 79879.81 91914.69 84872.66 65779.46 46928.14 50420.51 59204.79 68683.04 3201.93 4243.86 -1165.35 1360.71
54.891 86394.12 76396.45 79880.33 91915.34 84874.20 65781.27 46931.02 50424.64 59211.34 68691.83 3210.11 4253.31 -1178.90 1370.99
54.899 86406.35 76408.97 79893.11 91927.67 84886.16 65793.41 46943.18 50436.09 59214.00 68696.14 3212.66 4256.20 -1175.32 1373.60
54.907 86394.74 76398.91 79882.52 91916.25 84873.19 65779.84 46930.46 50423.64 59216.45 68706.40 3213.13 4256.15 -1122.66 1373.45
54.916 86402.23 76406.94 79890.79 91924.37 84881.22 65788.18 46939.78 50433.11 59213.86 68705.31 3209.69 4253.13 -1094.50 1370.25
54.924 86412.27 76417.11 79900.09 91933.42 84889.47 65795.60 46947.18 50440.24 59222.98 68715.68 3218.61 4262.03 -1109.14 1379.30
54.932 86407.91 76412.30 79895.48 91928.81 84884.26 65789.92 46942.04 50435.10 59225.46 68718.94 3219.68 4262.70 -1116.02 1379.48
54.941 86403.08 76408.61 79891.33 91924.48 84879.27 65784.92 46936.99 50429.98 59214.87 68709.31 3208.75 4252.08 -1121.95 1368.40
54.949 86404.33 76408.45 79890.72 91923.14 84876.28 65780.47 46931.22 50422.88 59214.46 68710.00 3206.87 4249.58 -1179.95 1365.78
54.957 86392.67 76398.22 79881.80 91915.63 84870.98 65776.51 46930.28 50425.67 59212.14 68709.93 3206.83 4250.63 -1169.60 1370.18
54.966 86403.71 76408.95 79892.40 91924.83 84879.12 65784.54 46937.64 50431.30 59214.31 68714.52 3209.76 4253.63 -1147.72 1370.32
54.974 86403.31 76408.97 79892.69 91925.84 84880.44 65786.37 46940.74 50435.95 59215.36 68716.19 3209.02 4252.33 -1125.84 1368.17
54.982 86401.45 76407.58 79891.17 91924.01 84878.38 65784.78 46938.95 50433.96 59232.26 68734.56 3227.19 4271.13 -1092.13 1387.66
54.991 86407.44 76413.39 79896.09 91928.17 84881.29 65786.73 46940.59 50434.54 59213.88 68717.76 3207.50 4251.82 -1068.28 1369.49
54.999 86404.54 76411.47 79894.95 91927.54 84881.62 65788.18 46942.89 50438.54 59229.11 68734.18 3223.39 4266.95 -1042.04 1383.06
55.007 86396.33 76403.45 79885.83 91918.51 84871.83 65777.70 46932.38 50427.08 59218.22 68724.71 3211.63 4255.66 -1045.15 1372.51
55.015 86391.01 76398.33 79880.64 91912.27 84864.61 65769.87 46924.36 50417.89 59210.49 68717.78 3202.07 4245.67 -1049.93 1362.52
55.024 86402.95 76410.40 79893.52 91926.00 84879.14 65784.27 46940.23 50435.48 59207.22 68716.15 3199.76 4243.46 -1046.24 1360.42
55.032 86405.81 76412.70 79894.61 91926.00 84878.45 65781.90 46936.58 50430.77 59224.61 68734.99 3216.91 4261.36 -1052.07 1379.04
55.040 86396.62 76404.86 79887.75 91919.98 84873.08 65776.87 46933.86 50430.10 59216.61 68728.24 3208.91 4252.98 -1082.29 1369.89
55.049 86404.85 76412.99 79895.35 91927.36 84879.03 65781.25 46937.34 50432.87 59222.06 68736.04 3215.12 4259.66 -1100.98 1375.35
55.057 86405.81 76412.70 79894.61 91926.00 84878.45 65781.90 46936.58 50430.77 59224.61 68734.99 3216.91 4261.36 -1052.07 1379.04
55.065 86396.62 76404.86 79887.75 91919.98 84873.08 65776.87 46933.86 50430.10 59216.61 68728.24 3208.91 4252.98 -1082.29 1369.89
55.074 86404.85 76412.99 79895.35 91927.36 84879.03 65781.25 46937.34 50432.87 59222.06 68736.04 3215.12 4259.66 -1100.98 1375.35
55.082 86386.59 76394.82 79876.71 91908.05 84859.02 65759.99 46916.36 50410.85 59208.36 68722.81 3198.31 4241.80 -1090.54 1357.73
55.091 86404.85 76413.28 79895.55 91927.36 84878.69 65779.46 46937.37 50433.96 59211.20 68727.64 3203.63 4248.89 -1091.23 1367.70
55.099 86401.58 76409.95 79891.93 91923.43 84874.33 65773.74 46931.40 50427.28 59224.97 68743.06 3217.00 4261.16 -1090.94 1376.80
55.107 86401.79 76411.00 79893.90 91925.51 84876.79 65776.31 46936.23 50433.36 59202.37 68721.13 3192.45 4236.57 -1115.22 1352.21
55.116 86400.56 76409.48 79892.35 91924.12 84875.05 65773.49 46932.54 50428.98 59228.48 68749.88 3221.22 4266.41 -1144.54 1383.66
55.124 86400.15 76409.21 79891.82 91923.16 84873.62 65771.44 46930.33 50426.63 59216.70 68739.24 3207.79 4252.51 -1181.07 1369.47
55.132 86413.30 76422.85 79905.74 91936.61 84886.99 65784.45 46943.94 50439.86 59219.02 68742.48 3209.04 4254.27 -1169.38 1371.64
55.141 86380.84 76390.35 79873.87 91905.48 84855.92 65753.15 46913.58 50410.29 59218.24 68743.53 3208.73 4254.01 -1186.52 1371.26
55.149 86388.80 76398.13 79880.78 91911.65 84861.66 65757.58 46917.79 50413.40 59196.83 68722.25 3185.68 4230.60 -1193.45 1346.45
55.158 86400.98 76410.65 79893.74 91924.34 84874.54 65770.66 46931.56 50427.95 59210.80 68739.12 3201.53 4246.88 -1206.95 1364.57
55.166 86403.73 76413.39 79896.33 91926.56 84875.97 65771.01 46931.31 50427.39 59210.82 68740.40 3200.70 4246.25 -1213.41 1363.81
55.174 86410.59 76421.02 79904.92 91935.54 84885.22 65780.18 46941.93 50438.19 59228.01 68757.68 3215.63 4259.84 -1172.01 1374.59
55.183 86396.76 76407.45 79892.09 91922.35 84872.26 65767.04 46929.92 50427.19 59223.99 68756.42 3214.25 4259.86 -1147.20 1376.69
55.191 86393.78 76404.66 79888.02 91918.06 84866.56 65759.50 46921.79 50417.31 59204.52 68737.25 3191.76 4236.01 -1134.62 1351.05
55.199 86412.09 76423.12 79906.70 91937.37 84883.97 65776.47 46939.47 50435.66 59215.38 68749.63 3203.12 4248.35 -1162.31 1365.16
55.208 86405.63 76417.49 79902.10 91935.36 84875.99 65764.38 46930.04 50426.50 59222.00 68762.53 3208.41 4253.65 -1075.28 1369.67
55.216 86394.99 76406.56 79891.26 91923.96 84864.37 65751.95 46917.94 50414.47 59202.06 68744.87 3188.25 4234.96 -1068.97 1351.83
55.224 86412.09 76424.57 79909.97 91943.74 84884.80 65773.05 46940.90 50438.61 59228.05 68772.92 3216.08 4261.85 -1070.65 1377.78
55.233 86400.82 76412.68 79898.17 91931.47 84871.94 65759.19 46926.71 50423.77 59216.77 68762.62 3204.10 4249.98 -1088.51 1366.99
55.241 86378.20 76391.11 79876.15 91909.37 84849.23 65735.63 46903.24 50400.43 59202.17 68748.42 3187.02 4232.33 -1077.82 1347.90
55.249 86395.55 76408.45 79893.94 91926.71 84867.12 65752.64 46921.25 50419.19 59202.82 68751.33 3189.35 4236.30 -1064.75 1353.67
55.258 86396.24 76409.84 79894.30 91927.36 84867.05 65751.88 46920.67 50417.89 59213.64 68764.25 3200.39 4246.79 -994.12 1362.14
55.266 86396.64 76410.29 79895.44 91928.08 84867.34 65751.93 46920.67 50417.38 59207.29 68758.73 3192.79 4238.81 -986.99 1355.28
55.274 86392.02 76406.09 79892.02 91924.83 84864.75 65749.58 46919.75 50417.85 59211.11 68764.49 3197.53 4243.99 -997.04 1361.04
55.282 86405.63 76420.03 79905.25 91938.31 84877.42 65761.42 46931.60 50429.00 59215.58 68769.90 3200.81 4247.01 -967.09 1362.65
55.291 86393.94 76408.72 79893.83 91926.38 84865.66 65749.27 46919.44 50416.28 59218.31 68774.22 3203.54 4250.36 -984.59 1366.43
55.299 86384.31 76399.27 79883.32 91915.04 84853.84 65736.75 46906.41 50401.91 59194.28 68750.61 3176.47 4222.13 -978.11 1336.92
55.307 86398.03 76413.82 79899.57 91931.88 84871.81 65755.28 46927.33 50425.78 59206.82 68766.24 3192.66 4240.68 -1011.75 1359.10
55.316 86396.26 76411.72 79897.45 91929.06 84867.63 65750.61 46922.15 50418.99 59224.55 68785.62 3211.32 4258.01 -1014.23 1373.18
55.324 86396.67 76412.66 79898.10 91930.18 84868.79 65751.10 46923.11 50420.26 59202.80 68764.47 3187.09 4234.23 -1023.49 1351.12
55.332 86401.00 76417.44 79903.64 91935.83 84874.69 65757.25 46930.01 50427.82 59228.28 68790.60 3211.74 4258.32 -1040.16 1373.18
55.340 86387.70 76403.14 79887.95 91918.82 84856.19 65736.68 46908.47 50404.68 59204.34 68767.96 3187.20 4234.56 -1079.54 1351.59
55.349 86397.96 76415.05 79901.25 91933.26 84872.37 65753.67 46928.65 50427.73 59211.51 68777.28 3195.07 4241.80 -1079.41 1357.56
55.357 86401.00 76417.44 79903.64 91935.83 84874.69 65757.25 46930.01 50427.82 59228.28 68790.60 3211.74 4258.32 -1040.16 1373.18
55.366 86387.70 76403.14 79887.95 91918.82 84856.19 65736.68 46908.47 50404.68 59204.34 68767.96 3187.20 4234.56 -1079.54 1351.59
55.374 86397.96 76415.05 79901.25 91933.26 84872.37 65753.67 46928.65 50427.73 59211.51 68777.28 3195.07 4241.80 -1079.41 1357.56
55.382 86394.97 76411.09 79896.58 91927.36 84865.48 65744.66 46918.68 50416.44 59218.56 68785.97 3202.78 4250.25 -1049.55 1366.83
55.391 86399.42 76415.92 79901.97 91932.57 84870.65 65749.06 46923.73 50421.20 59208.30 68776.38 3190.56 4237.53 -1039.31 1353.71
55.399 86396.73 76413.73 79899.46 91929.84 84867.18 65745.20 46919.80 50417.80 59224.41 68793.82 3207.10 4254.57 -1048.01 1370.77
55.407 86385.69 76402.60 79888.62 91919.40 84856.88 65734.45 46909.72 50408.06 59199.38 68769.79 3180.99 4228.44 -1055.78 1344.41
55.416 86395.15 76412.41 79897.65 91927.52 84863.76 65739.68 46915.15 50412.06 59209.84 68781.17 3190.53 4237.09 -1057.64 1352.91
55.424 86405.18 76422.72 79908.49 91938.83 84875.79 65752.13 46928.85 50427.52 59215.00 68789.62 3198.58 4247.21 -1048.34 1365.11
55.432 86395.24 76413.28 79898.86 91928.32 84864.99 65740.26 46916.49 50414.43 59209.59 68783.67 3188.43 4234.16 -1038.82 1348.46
55.441 86394.41 76412.37 79898.48 91927.70 84864.54 65740.08 46918.08 50416.84 59221.75 68798.92 3204.59 4251.95 -1031.44 1368.37
55.449 86396.87 76414.74 79899.91 91929.01 84865.84 65740.88 46918.84 50417.27 59203.67 68780.65 3183.56 4230.34 -1011.53 1346.45
55.458 86402.08 76421.02 79906.68 91936.01 84873.26 65748.55 46927.09 50426.09 59224.77 68804.12 3205.96 4254.27 -1000.60 1371.12
55.466 86381.54 76400.25 79885.40 91913.66 84849.90 65724.79 46902.90 50401.66 59209.59 68790.35 3189.97 4237.91 -1042.49 1354.00
55.474 86398.12 76417.15 79901.97 91930.13 84866.49 65740.10 46917.99 50415.83 59202.82 68784.30 3182.33 4230.09 -1030.26 1345.24
55.483 86396.24 76415.14 79900.60 91928.30 84864.77 65738.09 46917.50 50416.89 59201.19 68784.86 3181.48 4231.41 -1011.53 1350.38
55.491 86394.74 76414.62 79900.62 91928.81 84865.53 65739.14 46919.62 50419.75 59227.85 68812.15 3207.30 4253.51 -984.46 1367.52
55.499 86408.60 76428.24 79913.21 91940.59 84877.08 65748.80 46928.72 50428.08 59218.78 68803.97 3197.44 4244.98 -967.27 1360.64
55.508 86392.40 76413.04 79897.74 91923.63 84860.54 65729.31 46912.00 50411.12 59218.13 68811.95 3196.32 4244.15 -983.48 1360.06
55.516 86395.82 76417.40 79902.32 91927.72 84864.39 65733.35 46916.69 50416.19 59208.39 68803.72 3185.53 4233.26 -962.33 1349.11
55.524 86394.74 76416.50 79901.74 91926.31 84863.32 65731.74 46915.75 50415.66 59211.29 68808.06 3188.66 4236.30 -960.54 1352.24
55.533 86397.54 76419.07 79904.45 91928.70 84866.09 65733.49 46917.85 50417.67 59218.56 68816.95 3196.21 4244.82 -973.78 1361.44
